sid,fid,old_total_energies,new_total_energies,old_ads_energies,new_ads_energies,old_forces_max,new_forces_mean,forces_mae,total_energy_conv_errors,ref_energy_conv_errors,old_slab_energies,new_slab_energies,cat_class,bulk_symbols,ads_symbols,abs_ads_energy_conv_errors
random1361162,15,-527.74844602,-527.83338939,4.608973590000005,4.716761369999972,2.70937478,0.0537685963254098,0.0092822270614035,-0.08494337000001906,0.10778777999996692,-487.79631899,-487.89537821,1,As12Rh4,*OHNNCH3,0.10778777999996692
random504088,2,-712.60361838,-713.28335499,24.361534150000125,24.498248934999992,4.54702467,0.0106561484402568,0.0036635714935064,-0.6797366100000772,0.13671478499986733,-697.56214475,-698.46770054,2,Si10H20,*CHOCHOH,0.13671478499986733
random625640,89,-359.39099488,-358.91596374,-2.355722240000034,-1.989986569999985,0.09993987,0.0031707463054745,0.005706053125,0.4750311399999987,0.36573567000004914,-335.51743386,-335.4200429,2,C3Al4,*CCH2,0.36573567000004914
random2044118,37,-203.85572404,-203.65882486,-0.0921112700000037,0.0079917699999896,0.49658773,0.0077820123948518,0.0122176310416666,0.19689918000000262,0.1001030399999933,-160.88333707,-160.86037697,0,K5Bi4,*COHCH2OH,0.1001030399999933
random493190,155,-407.11306962,-407.00819883,0.5122621699999854,0.6281790899999464,0.54001069,0.049076947794343,0.0222688386904761,0.10487078999994992,0.11591691999996101,-362.6431027,-362.73903207,0,Nb6Sn2,*NO2NO2,0.11591691999996101
random502269,65,-429.23328602,-429.40298173,-6.544155339999918,-6.401044040000045,0.57267286,0.0116285476061172,0.0206107186458333,-0.1696957100000418,0.14311129999987315,-363.89184275,-364.10166173,0,Zr2,*ONN(CH3)2,0.14311129999987315
random428663,19,-112.19252065,-112.24657868,2.331564880000002,2.436958870000012,2.56035273,0.1004777779089524,0.023712435614035,-0.054058029999993096,0.10539399000001026,-91.40312276,-91.43198483,3,KNa4Cl5,*NHNH,0.10539399000001026
random1823479,283,-355.86815838,-355.87037236,-4.241988939999999,-4.114673269999969,0.20423652,0.0084680337322719,0.015342539537037,-0.0022139799999649767,0.12731567000002997,-307.06506882,-307.10092654,0,Sc8Pt4,*OHNNCH3,0.12731567000002997
random2102395,94,-698.52061828,-698.33828856,3.92982956000003,4.041500509999878,0.04827526,0.0025372661333648,0.0081391759722222,0.18232971999998426,0.11167094999984783,-679.08007037,-678.95559248,2,Mn3Ni3P3,*N*NO,0.11167094999984783
random538661,128,-231.13696473,-230.94369711,1.0734392450000314,1.1857068550000065,0.30712933,0.0089555092020311,0.0127174774242424,0.1932676200000003,0.1122676099999751,-202.51533889,-202.52301462,1,Ca10Sb6,*NO3,0.1122676099999751
random1300406,202,-527.3035687,-527.40203048,-6.009205879999968,-5.885080570000014,0.422339,0.0049348542696865,0.0138422214492753,-0.09846177999997963,0.12412530999995397,-476.7332622,-476.86217736,1,Zr24As8,*OHNNCH3,0.12412530999995397
random2197033,146,-386.66332236,-386.41284888,6.409445529999971,6.523867869999947,0.06310049,0.0041244148609605,0.0180820781249999,0.2504734799999824,0.11442233999997597,-348.0905388,-348.0393709,0,Ni2Pt2,*NO2NO2,0.11442233999997597
random1300336,258,-638.60954404,-638.35851336,1.1500585600000477,1.2503939900000205,0.11553503,0.0015690351710568,0.005053974245283,0.2510306799999853,0.1003354299999728,-603.83386274,-603.78754024,2,Cu8Si4S12,*CHO*CHO,0.1003354299999728
random1784271,399,-554.43702756,-554.4311625,-2.8965137700000696,-2.785532719999992,0.08569678,0.0060825221122211,0.0189880421527777,0.005865060000019184,0.11098105000007763,-492.74322586,-492.74535382,0,Ti2CoMo,*ONN(CH3)2,0.11098105000007763
random1599596,26,-222.64835905,-222.71059746,3.71446358999998,3.824431535000002,1.10977079,0.017921109170403,0.0116701178494623,-0.06223840999999197,0.10996794500002238,-206.71912779,-206.77601255,1,Te6Tl4,*N*NH,0.10996794500002238
random2213721,247,-349.4411908,-349.34542823,-1.1719875999999658,-1.0234015099999851,0.03919898,0.0012694520796467,0.00700861640625,0.09576257000003352,0.14858608999998069,-289.47191527,-289.42175076,0,Ga10Ni2,*ONN(CH3)2,0.14858608999998069
random1023491,255,-378.07311482,-378.1123829,0.0284422700000277,0.1574972500000058,0.18321929,0.0142219965129608,0.0117497474305555,-0.03926807999999937,0.12905497999997811,-319.30426916,-319.36960419,1,Sb2Pt6,*ONN(CH3)2,0.12905497999997811
random1743636,47,-300.86656492,-300.77011078,-1.808005434999984,-1.7068476049999504,0.69729498,0.0886043072557694,0.0162100484848484,0.09645413999999164,0.10115783000003353,-269.3634944,-269.45687383,0,Zr6Sn2,*NO3,0.10115783000003353
random2106402,132,-1093.74140284,-1093.856453,-4.83591019000005,-4.72412716000008,0.1524104,0.0028708892944058,0.0075406346405228,-0.11505016000000978,0.11178302999996959,-1030.10820472,-1030.23204988,2,P8Hf12,*ONN(CH3)2,0.11178302999996959
random1803578,74,-146.58592456,-146.58721548,0.49084725000003,0.5923452099999906,0.40719631,0.0333471394060481,0.0332709220833333,-0.0012909200000024157,0.10149795999996064,-102.51567119,-102.52478814,0,CaBi3,*OHNNCH3,0.10149795999996064
random440432,2,-186.48030597,-186.5484171,7.359830290000019,7.504052860000002,5.9440183,0.1696372726557263,0.0095123889583333,-0.06811113000000546,0.1442225699999824,-149.27903564,-149.39769741,0,CdPd2Au,*OHNNCH3,0.1442225699999824
random2266639,71,-558.1880375,-558.29077465,-1.9925385199999253,-1.8834772999999807,0.55813463,0.0087832835005078,0.0146032879687499,-0.10273715000005268,0.10906121999994456,-511.63439836,-511.7525248,1,Os8Ge12,*OHNNCH3,0.10906121999994456
random1227079,16,-46.46857592,-46.31191185,-0.926564875000004,-0.8054720149999994,0.22339624,0.0501838748396521,0.0195286208333333,0.15666406999999793,0.12109286000000452,-23.0508965,-23.05776691,0,Ca,*NO2,0.12109286000000452
random1372600,188,-143.00687492,-142.95126535,-1.0795195500000148,-0.9577521550000084,0.0605433,0.0030181981135158,0.0130888776388888,0.05560957000000144,0.12176739500000633,-102.77376229,-102.85225368,3,NaCl,*CH2CH2OH,0.12176739500000633
random1378194,30,-235.06124132,-235.03150189,1.4092176400000085,2.728260750000004,0.34333908,0.0223322666934341,0.0051628332222222,0.02973943000000645,1.3190431099999955,-221.90715602,-223.23890092,2,Cs2Cr4S8,*C*C,1.3190431099999955
random1277304,362,-170.74824342,-170.66143733,-3.87229911,-3.753216524999999,0.06630451,0.0041668022753573,0.0095404399358974,0.08680608999998185,0.11908258500000102,-141.86130562,-141.90975026,3,Tl2Cl6,*CCH3,0.11908258500000102
random1199542,149,-157.55924926,-157.5504462,-2.232927249999989,-1.9186403450000284,0.11270407,0.0087496722105455,0.0124605279166666,0.008803059999991092,0.31428690499996037,-116.17272893,-116.49054634,1,Sb4Te6,*CH2CH2OH,0.31428690499996037
random1596230,123,-1139.27138065,-1139.50587607,-4.256093480000118,-4.116972660000101,0.09853033,0.0036619283739093,0.005483034057971,-0.2344954200000302,0.13912082000001647,-1090.45418655,-1090.73413086,0,ZrTiMo4,*OHNNCH3,0.13912082000001647
random1426287,650,-535.91442766,-535.9378448,-7.281878219999953,-7.144749069999989,0.03943832,0.0011376658550102,0.0092879158333333,-0.023417139999992287,0.13712914999996428,-469.83526151,-469.89281977,0,Y20Ir12,*ONN(CH3)2,0.13712914999996428
random1351355,109,-132.67699331,-132.76194378,1.549434380000008,1.657722849999999,0.11204565,0.0054260320124738,0.0106661272916666,-0.08495046999999545,0.10828846999999087,-110.85605022,-110.99547004,0,YCd2,*N*NO,0.10828846999999087
random1974335,81,-502.45165265,-502.51459042,-0.7442240500000139,-0.5944562899999823,0.36813082,0.01435181549793,0.0102483814478114,-0.06293776999996226,0.14976776000003156,-442.91014067,-443.01985817,2,As4Se6,*ONN(CH3)2,0.14976776000003156
random1899570,654,-293.01859833,-292.83872993,5.335325339999997,5.490444199999956,0.05809408,0.0026047164911089,0.0184039930434782,0.17986839999997528,0.1551188599999591,-253.37169458,-253.43182828,1,Sr2Pd4Sb4,*NO2NO2,0.1551188599999591
random1473404,203,-136.16891136,-135.92607936,3.383193989999995,3.553767350000016,0.64419727,0.0207596172441834,0.0148781085714285,0.24283200000002125,0.170573360000021,-94.56987626,-94.58250086,0,Ca8Sn4,*NO2NO2,0.170573360000021
random1600601,129,-199.28574966,-199.23070204,-2.484453519999988,-2.362407760000025,0.43319021,0.0127445241014414,0.0139646561111111,0.05504761999998209,0.12204575999996337,-161.12497098,-161.21957104,2,Si2S8,*COHCH3,0.12204575999996337
random2048891,123,-132.49311377,-132.49764215,2.219743340000008,2.319783330000007,0.16417285,0.0091629550293623,0.0141116236458333,-0.004528379999982235,0.10003998999999908,-104.3879438,-104.40815634,1,Na3As,*ONNH2,0.10003998999999908
random600727,251,-538.50971717,-538.35292359,7.020576499999947,7.162786609999898,0.10331214,0.0025590984725937,0.0127784182291666,0.15679357999999866,0.14221010999995087,-500.54806458,-500.61836435,0,Rh4Sn4,*NO2NO2,0.14221010999995087
random1637530,19,-404.5885142,-404.74230759,3.633618819999981,3.925247614999989,1.08642833,0.0422757039163489,0.008014173,-0.15379338999997572,0.2916287950000078,-388.57843817,-388.90853876,2,Te3Mo2Se,*N*NH,0.2916287950000078
random2283438,142,-223.01569515,-223.10631717,1.7164643849999948,1.9079937699999905,0.3089418,0.0059102661680575,0.0077216995906432,-0.09062202000001207,0.19152938499999572,-199.01319177,-199.24574561,2,S8Ag12Tl4,*OHNH2,0.19152938499999572
random1280180,299,-480.24390482,-480.20193861,-4.476479380000001,-4.368212649999975,0.15650702,0.0032079469352005,0.0097770147916666,0.04196620999999823,0.10826673000002529,-431.20632482,-431.17895341,0,Zr10Cu2Sn6,*OHNNCH3,0.10826673000002529
random1354399,91,-374.64379219,-374.68086785,0.1501086800000166,0.2821399199999632,1.12865595,0.0198114830221525,0.0111919156481481,-0.03707566000002771,0.1320312399999466,-330.23280025,-330.30823522,1,AlReGe,*OHNNCH3,0.1320312399999466
random2044879,178,-340.58210326,-340.75032169,-15.38979427000004,0.683234544999948,1.5563741,0.0045146024537666,0.0265749139259259,-0.16821843000002445,16.073028814999986,-305.54861414,-321.67453979,2,HfSe2,*N*NH,16.073028814999986
random863662,107,-691.7954673,-692.03206299,-2.3263564799999585,-2.215675929999975,0.07713969,0.0102629514463079,0.0084075831481481,-0.23659568999994463,0.11068054999998367,-644.9080102,-645.16161451,0,ScRh3,*OHNNCH3,0.11068054999998367
random573752,183,-199.25389863,-199.1469491,0.6935272399999803,2.063060115000013,0.21898547,0.0069126775173578,0.0149049413541666,0.10694953000000851,1.3695328750000328,-174.70290447,-176.0388948,1,Te3Bi4,*CCHO,1.3695328750000328
random1517097,228,-542.9527841,-542.97797666,-2.1779615699999795,-1.36254200999997,0.08358732,0.0052247086516687,0.0107165136538461,-0.025192559999936748,0.8154195600000094,-497.89454683,-498.80899499,2,Nb6Ge2S12,*OCH2CHOH,0.8154195600000094
random1158255,12,-513.80803421,-513.87464579,0.2192028950000804,0.3292242199999009,2.81595104,0.0331126131039394,0.0066195363194444,-0.06661158000008527,0.11002132499982054,-495.26280518,-495.42037723,0,HfScRh2,*ONH,0.11002132499982054
random1408890,260,-815.88808889,-815.65014983,1.9792593900000384,2.172389829999929,0.05464429,0.0032257627129561,0.0053457373400673,0.23793905999991694,0.19313043999989077,-772.88511919,-772.92519381,1,Mn6Al8Si4,*NO2NO2,0.19313043999989077
random2050739,189,-391.21176192,-391.168406,-1.445821149999972,-1.3041832200000272,0.04700109,0.0111346421639494,0.0206463637999999,0.04335592000001043,0.14163792999994484,-330.96865284,-330.96394682,1,Fe2Sb2Te2,*ONN(CH3)2,0.14163792999994484
random1468611,438,-389.09521633,-388.89238988,3.2792296699999497,3.448804910000036,0.07432734,0.0030535491093773,0.0139901759401709,0.20282645000003185,0.1695752400000865,-347.39221691,-347.44384894,1,Ca10Ga4Sb12,*NO2NO2,0.1695752400000865
random671567,96,-468.49383564,-468.42615411,-0.5943156899999735,-0.4746540450000225,0.14718514,0.0039483700610089,0.0073525915625,0.06768152999995891,0.11966164499995102,-441.05187456,-441.0347672,0,Ti3Zn,*NONH,0.11966164499995102
random458684,3,-31.90014833,-31.8781029,0.4042824599999974,0.5089445849999983,6.99133947,0.0774140132953307,0.0090174807692307,0.022045430000002142,0.10466212500000088,-0.10537355,-0.23086052,0,Hg3,*COCH3,0.10466212500000088
random1602946,73,-984.74881891,-984.63928231,4.821429460000104,4.952371029999995,0.1163653,0.003414200638605,0.0079995053472222,0.1095365999999558,0.13094156999989082,-944.58801928,-944.69430749,1,V10Si6,*NO2NO2,0.13094156999989082
random764900,54,-294.88699746,-294.92369633,4.034273810000059,4.144584225000017,0.84733939,0.0245352443754387,0.0176934962121212,-0.036698870000009265,0.11031041499995808,-272.07362588,-272.15154769,1,Ta2Te8,*NONH,0.11031041499995808
random1852203,207,-333.54601523,-333.40535112,-1.4707871100000034,-1.3333768100000043,0.08793836,0.0023985214718543,0.0214625639534883,0.14066411000004564,0.1374102999999991,-273.27794019,-273.17169835,2,Ni16Bi16S2,*ONN(CH3)2,0.1374102999999991
random1242902,363,-414.28775621,-414.37424482,-2.076876490000018,-0.3859273499999744,0.2732781,0.0045757819040224,0.0157775093518518,-0.08648861000000352,1.6909491400000434,-390.77074187,-392.58509764,1,Te6MoW2,*CH2*O,1.6909491400000434
random737372,196,-327.3201473,-327.47002442,1.5297957100000303,1.6944383100000096,0.12656795,0.0124257930666544,0.0118850842857142,-0.14987712000004194,0.1646425999999792,-305.72898024,-305.91291001,1,Te12Rb2,*NHNH,0.1646425999999792
random1664016,47,-648.03088721,-647.90748925,3.385425370000007,3.5032181599999603,1.45685674,0.031899000181226,0.0062125805357142,0.1233979599999202,0.11779278999995313,-628.04593511,-627.98651082,2,P4Fe4,*N*NO,0.11779278999995313
random1359462,20,-1218.96994422,-1218.63481294,-2.843408749999753,-2.707061739999972,1.75491659,0.0558197772138997,0.0117677232051282,0.33513127999981407,0.13634700999978122,-1157.32924754,-1157.02747524,2,W6C3,*ONN(CH3)2,0.13634700999978122
random2290646,89,-636.70138379,-636.72940106,5.733802050000008,5.872501400000033,1.28556925,0.0189859492065431,0.0040826880729166,-0.0280172699999639,0.13869935000002442,-597.45295675,-597.70455661,1,Si4Rh4,*NO2NO2,0.13869935000002442
random1695308,72,-127.51390696,-127.51444943,-1.3412271499999946,-1.2383524399999857,0.21092444,0.0052551822685836,0.0203392992307692,-0.0005424699999991844,0.10287471000000892,-95.8477665,-95.86682785,0,Ca8Sn4,*ONNH2,0.10287471000000892
random2314799,71,-171.97851762,-172.06004748,4.502333030000017,6.019693085,1.02337754,0.0614298587786023,0.0211670895833333,-0.0815298600000176,1.5173600549999833,-149.63320526,-151.1630077,3,Zr2Cl6,*NONH,1.5173600549999833
random780966,279,-517.77134583,-517.89604437,-4.2025615100000095,-4.042888410000046,0.10579275,0.0048400378287408,0.0145530791666666,-0.12469854000005398,0.1596730999999636,-454.77149639,-454.95288,0,ZrRu,*ONN(CH3)2,0.1596730999999636
random2034305,41,-244.94594017,-244.96637977,-2.30059541,-2.171446689999982,0.59304107,0.0248690837280576,0.0350624345454545,-0.02043960000000311,0.1291487200000181,-183.84805683,-183.89465712,1,Nb3Te6,*ONN(CH3)2,0.1291487200000181
random1511593,216,-81.68726407,-81.64043163,1.8379311300000007,1.9648116099999984,0.11643731,0.0048419332394582,0.0126473746296296,0.04683244000000286,0.12688047999999763,-53.20028189,-53.1959741,0,Zn4Sr4,*ONNH2,0.12688047999999763
random1445211,47,-517.03087407,-517.0309926,-1.9248371200000065,-1.7964643099999194,0.91574595,0.0186795859245529,0.0093615041358024,-0.00011853000000883185,0.12837281000008716,-456.30874902,-456.33425233,1,Ti4As4,*ONN(CH3)2,0.12837281000008716
random346836,89,-41.42477289,-41.24904035,2.7053815049999983,2.8058098650000005,0.09431081,0.0235701008135507,0.0304026887179487,0.1757325399999985,0.10042836000000221,-14.43508931,-14.44846087,0,Rb20,*NO3,0.10042836000000221
random1542558,43,-222.91098312,-222.85782874,-3.452356639999977,-3.343776995000013,0.70435186,0.061566353296977,0.0132801756944444,0.05315437999999517,0.10857964499996386,-180.3050334,-180.37279223,2,PGa,*CH2CH2OH,0.10857964499996386
random659711,78,-183.16589252,-183.04514109,0.4729815599999938,0.5731485550000173,0.71468811,0.0432449387366429,0.0181966269333333,0.12075143000001276,0.10016699500002346,-144.2358663,-144.30438626,2,Cs4Ga4S12,*CHOCHOH,0.10016699500002346
random2144559,26,-230.28568965,-230.04438317,7.639946580000014,7.834046540000003,1.11058593,0.0311271823194442,0.0124055549275362,0.24130647999999155,0.19409995999998841,-192.94340714,-192.98108386,0,Sr2In8Ir2,*NO2NO2,0.19409995999998841
random859988,108,-546.87934372,-546.89607487,-2.507272999999941,-2.3546133700000382,0.17055804,0.0036334234802795,0.0106082592896174,-0.016731150000055095,0.1526596299999028,-485.57478279,-485.64118554,0,Hf6Cr4Ga12,*ONN(CH3)2,0.1526596299999028
random2033450,40,-259.96181393,-259.62351138,7.051388900000006,7.167251959999987,0.83127235,0.024568381430283,0.0284910317094017,0.33830254999998033,0.11586305999998103,-222.03097374,-221.89341749,0,Al6CoCu3,*NO2NO2,0.11586305999998103
random1296306,119,-180.5849998,-180.55179308,-1.325485499999985,-1.1924579100000017,0.14867967,0.0284049326079637,0.0190466174074074,0.03320671999998126,0.13302758999998332,-120.46222637,-120.45905921,0,Sn,*ONN(CH3)2,0.13302758999998332
random1612879,6,-224.14711008,-223.98718981,7.3400800949999905,7.452087355000032,1.37880201,0.0659203281511815,0.0038411229166666,0.15992027000001485,0.11200726000004124,-208.99607563,-208.99060424,1,Zn2As4Sn2,*NO2,0.11200726000004124
random2001378,91,-449.42074153,-449.52427905,-0.9901791099999856,-0.8840469499999699,2.97873935,0.027509203055665,0.0064277985416666,-0.10353752000003169,0.10613216000001569,-432.26413549,-432.37375193,0,Zr2V2W2,*N2,0.10613216000001569
random2219036,123,-385.47353109,-385.41730401,-6.935971069999937,-6.794729910000001,0.20483962,0.0180925352018262,0.0134354630555555,0.05622707999998511,0.14124115999993592,-319.74027209,-319.72229814,1,Ti5Fe4Sb4,*ONN(CH3)2,0.14124115999993592
random2083007,310,-195.43483135,-195.43967142,-1.6391781899999955,-1.480371759999997,0.17287911,0.0074136791048571,0.0097603881904761,-0.004840070000000196,0.1588064299999985,-134.99836523,-135.0590237,0,Na4Hg2Pb2,*ONN(CH3)2,0.1588064299999985
random2390406,92,-389.29428539,-389.53459283,-1.451256130000047,-1.3440797200000247,0.19917645,0.0096579807140916,0.0109963080555555,-0.24030743999998094,0.10717641000002232,-364.72206649,-364.93896039,0,Zr6,*NHNH,0.10717641000002232
random646167,15,-957.26143032,-957.29025825,-3.280215760000033,-2.605009139999993,0.7371532,0.0106111488610053,0.0060407714942528,-0.028827929999920343,0.67520662000004,-918.0554747,-918.863882,0,Hf8Mo16,*COHCHO,0.67520662000004
